House_ID,Neighborhood,Property_type,Rooms,Surface,Elevator,Floor_type,Floor_number,Outdoor_surface,Rent
103257,EUR,Flat,4,100,1,Upper,8,469.62,1200
103165,Piazza Navona,Flat,4,105,0,Upper,2,852.97,1950
104554,Infernetto,Flat,2,50,1,Upper,3,449.08,650
102527,Cassia,Flat,5,155,1,Upper,3,890.77,1900
103876,Trastevere,Flat,3,75,1,Upper,2,452.52,1300
103772,Castelli Romani,Flat,4,90,1,Upper,3,515.51,800
105144,Parioli,Flat,2,65,1,Upper,1,366.49,1000
105814,Monti,Flat,2,70,1,Ground floor,0,187.28,1000
102787,Parioli,Flat,3,70,1,Upper,5,473.57,1200
105643,Infernetto,Penthouse,3,105,0,Upper,5,242.77,900
104371,Parioli,Flat,3,100,0,Upper,2,558.17,1350
105653,Monti,Flat,4,85,1,Upper,4,512.62,1350
102334,Monte sacro,Flat,3,65,0,Upper,6,179.58,750
105516,Collatino,Flat,4,110,0,Upper,4,377.17,1400
103122,Montagnola,Flat,2,40,1,Ground floor,0,147.67,500
103756,Parioli,Flat,3,65,1,Upper,3,392.14,1200
102690,Testaccio,Flat,2,55,1,Upper,1,155.96,950
105510,Parioli,Flat,2,75,1,Upper,5,655.22,1400
103760,Marconi,Flat,2,70,1,Upper,3,419.60,850
104894,Castelli Romani,Villa,3,80,0,Upper,1,271.13,550
104159,Testaccio,Flat,2,60,1,Upper,2,690.12,1250
105265,Monti,Flat,3,65,1,Upper,2,404.97,1100
104316,Castelli Romani,Flat,3,95,1,Ground floor,0,251.84,850
105659,Trastevere,Flat,5,95,1,Upper,1,753.02,1800
103563,Cassia,Flat,2,45,1,Upper,1,526.17,800
102262,Cassia,Flat,2,40,1,Ground floor,0,225.39,600
103532,Monte sacro,Flat,2,40,0,Ground floor,0,180.80,550
104525,Montagnola,Flat,4,90,1,Mezzanine,"0.5",446.48,950
104487,Castelli Romani,Flat,3,85,1,Mezzanine,"0.5",490.75,900
105060,Monte sacro,Flat,2,60,1,Upper,3,182.55,850
102915,Parioli,Flat,3,80,1,Ground floor,0,484.88,1350
105368,Piazza Navona,Flat,3,90,1,Upper,1,573.69,1600
104676,Parioli,Flat,2,60,1,Mezzanine,"0.5",482.26,850
104346,Montagnola,Flat,3,65,1,Upper,1,184.57,750
103304,Cinecittà,Flat,2,40,1,Ground floor,0,350.58,500
102960,Parioli,Flat,2,40,1,Upper,3,240.72,900
102748,Parioli,Penthouse,3,70,1,Upper,5,380.56,1100
105235,Ostia,Flat,2,50,0,Upper,3,289.42,750
105876,Cinecittà,Flat,3,85,0,Upper,1,83.48,700
103178,Piazza Navona,Flat,3,75,1,Upper,3,931.91,1700
103525,Termini,Flat,3,105,1,Upper,1,605.21,1450
105487,Piazza Navona,Flat,2,80,0,Upper,1,667.05,1500
104085,Cinecittà,Flat,3,85,0,Upper,6,263.09,800
102491,Parioli,Flat,2,70,1,Upper,6,485.35,1100
102345,Montagnola,Flat,2,80,0,Upper,5,329.06,1000
105503,Termini,Flat,3,80,1,Upper,3,361.34,1400
104590,Termini,Flat,2,70,0,Upper,4,254.22,1300
104813,Collatino,Flat,2,50,1,Ground floor,0,397.30,550
105106,Termini,Flat,2,70,0,Upper,5,186.59,950
105907,Trastevere,Flat,3,90,1,Upper,1,240.46,1300
103025,Cassia,Flat,4,60,1,Upper,4,397.91,1000
105956,EUR,Flat,2,60,0,Upper,1,260.40,900
104030,Magliana,Flat,2,65,0,Ground floor,0,309.58,750
103130,Infernetto,Flat,3,70,1,Upper,3,484.21,800
105824,Cassia,Flat,2,45,1,Ground floor,0,304.35,500
104937,Cinecittà,Flat,2,50,1,Ground floor,0,154.05,600
103471,Piazza Navona,Flat,2,50,0,Upper,3,712.52,1300
103539,Monti,Flat,2,40,0,Upper,1,353.64,850
104733,Cassia,Flat,3,70,1,Ground floor,0,458.11,900
104262,Collatino,Flat,2,60,0,Upper,1,363.50,650
105033,Castelli Romani,Flat,3,80,0,Upper,2,426.07,550
104157,Monte sacro,Penthouse,3,100,1,Upper,4,560.69,1150
103535,Cassia,Flat,2,55,1,Ground floor,0,444.82,850
102482,Cassia,Flat,2,40,1,Upper,1,185.57,700
105474,Portuense,Flat,3,55,1,Upper,2,130.06,750
103110,Collatino,Flat,2,70,1,Upper,2,379.15,800
103993,Collatino,Flat,2,55,1,Ground floor,0,371.00,800
102873,Infernetto,Flat,2,40,1,Ground floor,0,340.44,500
103516,Parioli,Flat,3,90,1,Upper,3,674.55,1500
105577,Prati,Flat,3,90,0,Upper,2,739.61,1600
105783,Monti,Flat,4,110,0,Upper,5,544.55,1700
103636,Monte sacro,Flat,2,45,0,Ground floor,0,362.03,600
103307,Castelli Romani,Penthouse,3,90,1,Upper,2,68.73,800
103855,Piazza Navona,Flat,2,75,1,Upper,3,893.63,1750
102933,Trigoria,Flat,3,60,1,Mezzanine,"0.5",146.49,650
105426,Termini,Flat,2,50,0,Ground floor,0,362.23,1000
105970,Infernetto,Flat,2,60,1,Upper,4,560.37,850
105754,Ostia,Flat,2,70,1,Upper,4,275.66,650
104506,Castelli Romani,Flat,3,70,1,Upper,1,30.23,700
103947,Monte sacro,Flat,3,75,0,Upper,4,108.66,800
103166,Cinecittà,Flat,2,65,1,Upper,2,160.06,550
102659,Prati,Flat,3,90,1,Upper,2,597.43,1400
104634,Trigoria,Flat,2,30,1,Ground floor,0,158.46,450
105765,Trastevere,Flat,3,60,1,Upper,1,321.25,1100
103371,Infernetto,Penthouse,3,80,1,Upper,2,376.74,700
103083,Portuense,Flat,2,60,0,Upper,3,139.15,700
103634,Termini,Flat,2,70,1,Upper,3,812.60,1200
104542,Trigoria,Flat,2,55,1,Mezzanine,"0.5",182.81,600
103306,Cassia,Flat,2,70,1,Ground floor,0,311.06,900
104133,Cinecittà,Flat,2,55,1,Upper,1,192.05,650
102721,Cinecittà,Flat,3,55,1,Upper,3,190.86,600
104960,Monte sacro,Flat,2,65,0,Upper,2,490.79,850
105702,Montagnola,Flat,3,120,1,Upper,5,437.36,1200
102719,Parioli,Flat,3,80,1,Upper,1,393.25,1300
105207,Parioli,Flat,5,155,0,Upper,2,917.33,2150
102483,Collatino,Flat,2,75,1,Upper,3,354.41,850
105019,Parioli,Flat,2,45,1,Mezzanine,"0.5",152.76,750
102853,Castelli Romani,Flat,3,90,1,Mezzanine,"0.5",454.03,750
105485,Termini,Flat,4,85,1,Upper,6,523.94,1350
105194,Monti,Flat,2,60,0,Upper,1,267.53,1000
104772,EUR,Flat,2,35,0,Mezzanine,"0.5",88.73,600
105979,Monti,Flat,3,75,0,Upper,2,725.49,1300
104723,Infernetto,Flat,2,75,1,Upper,2,200.54,750
105755,Prati,Penthouse,3,80,0,Upper,4,512.56,1100
102143,Parioli,Flat,3,125,0,Upper,3,743.26,1750
102916,Cinecittà,Flat,4,85,0,Upper,2,332.81,1000
103107,Piazza Navona,Flat,3,85,1,Upper,1,919.80,1800
102905,EUR,Flat,2,90,1,Upper,2,624.39,1100
104210,Piazza Navona,Flat,2,45,1,Upper,1,528.99,1200
104592,Castelli Romani,Flat,3,60,1,Ground floor,0,190.70,550
105186,Collatino,Flat,2,75,0,Ground floor,0,42.88,600
104007,Parioli,Flat,4,105,1,Upper,2,766.96,1550
104475,Monte sacro,Flat,2,40,1,Ground floor,0,173.82,600
104505,Parioli,Flat,2,60,1,Upper,4,248.08,1200
104334,Cassia,Flat,2,45,1,Ground floor,0,278.62,650
105217,Castelli Romani,Flat,2,50,1,Upper,4,196.21,400
104420,Termini,Flat,2,50,1,Upper,2,269.91,1000
103488,Castelli Romani,Flat,2,55,1,Upper,1,93.47,500
105445,Prati,Flat,4,115,0,Mezzanine,"0.5",577.92,1600
103020,Cassia,Flat,2,60,1,Ground floor,0,111.20,850
104832,Castelli Romani,Flat,2,60,1,Upper,1,419.13,600
105091,Piazza Navona,Flat,2,65,1,Upper,2,654.36,1400
105160,Monte sacro,Flat,2,45,1,Ground floor,0,159.53,700
103397,Infernetto,Flat,2,70,0,Ground floor,0,294.86,700
104496,Castelli Romani,Flat,3,65,1,Upper,2,280.86,750
103780,Parioli,Flat,4,145,0,Upper,2,913.93,1950
102436,Testaccio,Flat,2,40,1,Upper,3,304.88,850
103427,EUR,Flat,2,90,0,Upper,5,550.80,1100
105642,Montagnola,Flat,2,40,1,Ground floor,0,143.87,700
105818,Montagnola,Flat,2,45,0,Mezzanine,"0.5",245.35,550
104884,Prati,Flat,4,105,1,Upper,3,463.26,1400
104424,Monte sacro,Flat,2,60,0,Upper,1,507.25,800
102691,Parioli,Flat,3,90,0,Upper,2,375.89,1400
105251,Piazza Navona,Flat,4,140,1,Mezzanine,"0.5",1032.99,2500
105968,Prati,Flat,4,110,1,Mezzanine,"0.5",705.17,1400
103639,Castelli Romani,Flat,2,35,1,Ground floor,0,169.57,300
103880,Montagnola,Flat,2,50,1,Upper,1,344.51,700
103134,Piazza Navona,Flat,2,50,0,Upper,2,433.49,1350
105435,Prati,Flat,3,85,1,Upper,3,681.22,1200
105219,Prati,Flat,3,85,1,Upper,2,447.57,1200
103950,Piazza Navona,Flat,3,105,0,Upper,3,824.05,1850
104828,Parioli,Flat,2,85,0,Upper,5,386.55,1100
104857,Marconi,Flat,2,50,1,Upper,8,77.20,800
102214,Collatino,Flat,2,75,1,Upper,5,127.06,800
102685,Magliana,Flat,2,70,0,Upper,3,245.93,750
103815,Collatino,Flat,2,65,0,Ground floor,0,119.48,550
104117,Parioli,Flat,5,140,1,Ground floor,0,950.13,1800
104108,Trastevere,Flat,4,135,1,Upper,2,982.32,1950
102765,Aventino,Flat,3,95,0,Upper,1,806.37,1700
103446,Castelli Romani,Flat,4,70,1,Ground floor,0,466.89,550
104728,Infernetto,Flat,2,55,0,Upper,1,379.19,650
104179,Aventino,Penthouse,3,95,1,Upper,4,730.19,1600
105546,Castelli Romani,Flat,2,90,0,Ground floor,0,544.87,950
103443,Monte sacro,Flat,3,70,0,Upper,3,32.43,750
103656,Parioli,Flat,3,90,0,Upper,2,630.09,1450
104363,Monte sacro,Flat,2,45,1,Upper,8,235.08,700
105350,Prati,Flat,3,110,0,Upper,4,615.90,1450
102373,Termini,Flat,2,50,0,Upper,2,333.97,900
103703,Marconi,Flat,2,75,0,Upper,7,268.46,850
104731,Prati,Flat,3,110,0,Upper,6,759.28,1500
104317,EUR,Flat,2,60,1,Upper,3,186.93,900
102681,Aventino,Flat,2,65,0,Upper,3,709.84,1400
104236,Prati,Flat,2,85,0,Upper,2,292.16,1200
103727,Cinecittà,Flat,2,35,0,Ground floor,0,47.99,400
102971,Piazza Navona,Flat,2,65,1,Upper,4,541.00,1550
103222,Castelli Romani,Flat,3,85,1,Upper,1,303.42,800
103155,Parioli,Flat,2,60,1,Upper,2,409.08,1100
104715,Collatino,Penthouse,3,110,0,Upper,8,422.01,1200
102212,Portuense,Flat,2,60,0,Upper,1,227.91,700
105131,Trigoria,Flat,2,50,1,Ground floor,0,46.43,450
102472,Montagnola,Flat,2,60,1,Upper,4,525.24,800
102673,Cinecittà,Flat,2,45,1,Upper,4,278.16,500
105067,Collatino,Flat,3,80,1,Upper,2,288.00,800
103410,Monte sacro,Penthouse,3,65,1,Upper,5,236.39,750
102175,Collatino,Flat,3,90,1,Upper,4,292.22,1000
104152,Monte sacro,Flat,2,50,0,Upper,3,328.60,700
105375,Prati,Flat,3,100,1,Upper,4,404.46,1350
104789,Collatino,Flat,4,100,1,Upper,3,333.97,1250
102897,Piazza Navona,Flat,4,120,1,Upper,3,872.05,2200
102459,Parioli,Flat,4,85,1,Upper,2,750.34,1400
104027,Cassia,Flat,2,50,1,Upper,2,348.60,700
104010,Parioli,Flat,2,65,1,Upper,4,462.36,1200
102581,Infernetto,Flat,3,95,0,Upper,2,291.35,950
104868,Castelli Romani,Flat,3,90,1,Upper,1,420.07,850
105206,Monti,Flat,2,55,0,Upper,1,453.27,950
102250,Parioli,Flat,3,80,1,Upper,4,282.71,1300
104824,Parioli,Penthouse,2,85,1,Upper,1,413.67,1100
104161,Marconi,Flat,2,60,1,Upper,1,155.45,800
103739,Infernetto,Flat,2,35,1,Upper,3,92.51,550
105601,Parioli,Flat,4,125,1,Upper,3,975.05,1700
102230,Marconi,Flat,2,65,0,Upper,1,495.06,750
105794,Prati,Flat,3,80,1,Upper,1,669.02,1500
102599,Infernetto,Villa,3,100,1,Upper,1,276.88,900
105807,Prati,Flat,2,55,1,Upper,2,620.53,1250
102737,Portuense,Flat,2,55,0,Upper,4,461.13,650
102586,Trastevere,Flat,3,70,1,Upper,2,561.52,1400
104596,Castelli Romani,Flat,2,60,1,Upper,3,91.33,650
104655,Cassia,Flat,2,50,1,Mezzanine,"0.5",425.93,550
103279,Collatino,Flat,3,90,1,Upper,1,134.92,900
104216,Collatino,Flat,4,95,0,Ground floor,0,129.80,1100
103785,Infernetto,Flat,2,70,1,Upper,3,213.66,700
102672,Piazza Navona,Flat,4,130,0,Upper,3,954.05,2350
102285,Cinecittà,Flat,3,60,0,Upper,1,167.56,650
105662,Collatino,Flat,3,90,1,Upper,6,458.54,1200
104066,Monti,Flat,3,70,1,Upper,1,595.20,1300
104043,Piazza Navona,Flat,4,120,0,Upper,1,1119.85,2200
102792,Prati,Penthouse,2,75,1,Upper,5,485.83,1200
104544,Prati,Flat,4,100,1,Upper,4,719.81,1700
103576,Monti,Flat,3,80,0,Upper,1,525.25,1400
105945,Cinecittà,Flat,2,45,0,Upper,1,155.34,650
105276,Parioli,Flat,3,85,1,Upper,3,577.42,1500
103708,Trastevere,Flat,2,45,1,Upper,3,247.34,850
103469,Monti,Flat,2,55,1,Upper,1,609.16,1000
104258,Cinecittà,Flat,2,75,1,Upper,3,246.86,700
105112,Monti,Flat,3,80,0,Upper,1,597.43,1500
104407,Cassia,Flat,3,75,1,Upper,1,432.53,900
102092,Infernetto,Flat,2,45,1,Upper,1,216.74,600
103898,Parioli,Flat,2,65,1,Upper,2,299.25,1000
105892,Parioli,Flat,3,60,1,Upper,4,202.78,900
103168,Collatino,Flat,3,80,1,Upper,7,425.62,900
104497,Infernetto,Flat,2,45,1,Ground floor,0,196.32,600
103014,Infernetto,Flat,3,65,1,Upper,1,329.60,650
105811,Parioli,Flat,3,80,0,Upper,4,406.89,1500
101999,Castelli Romani,Flat,2,50,1,Upper,1,224.43,500
102418,Castelli Romani,Flat,3,60,1,Upper,1,258.28,350
105706,Cinecittà,Flat,2,45,1,Ground floor,0,247.59,700
102032,Collatino,Flat,2,45,0,Upper,3,452.87,500
104989,Prati,Flat,4,100,0,Upper,3,693.53,1700
105095,Trastevere,Flat,2,75,1,Upper,3,352.19,1300
102862,Trigoria,Flat,2,50,1,Upper,4,599.53,650
104657,EUR,Flat,3,55,1,Upper,1,372.38,750
104440,Monte sacro,Flat,3,120,1,Upper,4,461.22,1200
105119,Castelli Romani,Flat,3,65,1,Upper,1,511.81,650
102924,Trastevere,Flat,2,50,1,Upper,1,539.07,1100
102275,Trastevere,Flat,2,65,0,Upper,2,446.71,1250
102082,Cinecittà,Flat,3,80,1,Ground floor,0,376.93,950
104045,Collatino,Flat,3,70,1,Upper,8,246.21,700
104192,Cinecittà,Flat,2,65,0,Upper,2,333.53,750
105861,Termini,Flat,3,100,0,Upper,3,495.52,1300
102207,Castelli Romani,Flat,2,65,1,Upper,3,367.34,700
103389,Parioli,Flat,5,120,1,Upper,1,429.53,1600
105092,Prati,Flat,2,60,0,Upper,5,446.54,1000
103793,Ostia,Flat,2,70,1,Mezzanine,"0.5",228.39,650
102347,Castelli Romani,Flat,3,45,1,Upper,3,216.07,550
105300,Monte sacro,Flat,3,90,0,Upper,4,259.93,850
105173,Castelli Romani,Flat,2,65,0,Upper,4,174.33,450
103187,Trastevere,Flat,2,40,1,Upper,1,531.81,850
105038,Termini,Flat,4,85,1,Mezzanine,"0.5",569.87,1300
103733,Piazza Navona,Flat,3,90,1,Upper,2,803.69,1700
105893,Montagnola,Flat,2,70,0,Upper,3,436.85,900
105509,Prati,Flat,3,100,0,Upper,1,822.86,1650
105898,Trastevere,Flat,3,80,0,Upper,1,364.59,1200
103728,Collatino,Flat,2,55,1,Ground floor,0,144.13,550
105374,Trigoria,Flat,3,80,0,Upper,2,372.62,900
104613,Collatino,Flat,4,105,0,Upper,7,456.18,1050
105281,Piazza Navona,Flat,3,90,1,Upper,1,937.01,1950
105213,Monte sacro,Flat,3,60,0,Upper,2,232.33,650
102569,Prati,Penthouse,4,105,1,Upper,5,750.41,1550
102500,Trastevere,House,2,60,0,Upper,1,475.65,1200
102768,EUR,Flat,2,50,0,Upper,2,96.94,650
103720,Collatino,Flat,3,100,1,Upper,3,408.72,1000
105955,Prati,Flat,4,110,1,Upper,4,608.68,1750
102939,Castelli Romani,Flat,2,50,0,Upper,2,146.93,500
103540,Collatino,Flat,3,80,1,Upper,3,447.92,900
103061,Piazza Navona,Penthouse,2,40,1,Upper,5,462.10,1300
105739,Parioli,Flat,3,105,1,Ground floor,0,556.85,1300
105721,Castelli Romani,Penthouse,2,40,1,Upper,3,307.18,500
103770,Collatino,Flat,3,75,0,Upper,4,244.51,700
104759,Castelli Romani,Flat,2,60,1,Upper,4,317.37,450
102101,Infernetto,Flat,3,60,0,Upper,2,311.24,650
105253,Parioli,Flat,2,75,0,Upper,3,613.53,1350
103325,Cassia,Flat,2,50,1,Ground floor,0,373.08,650
102688,Cassia,Flat,2,50,1,Ground floor,0,181.44,800
104523,Collatino,Flat,3,65,0,Upper,7,151.92,700
104778,Parioli,Flat,2,50,1,Ground floor,0,465.88,700
105195,Prati,Flat,3,85,0,Upper,3,524.42,1200
104550,Piazza Navona,Flat,2,60,1,Upper,5,469.97,1400
103655,Cinecittà,Flat,3,80,1,Upper,3,466.51,800
105757,Castelli Romani,Flat,2,60,1,Upper,3,100.51,700
105656,Cassia,Flat,4,130,1,Upper,3,824.81,1650
105427,Parioli,Flat,2,45,1,Upper,7,208.34,750
105732,Parioli,Flat,4,90,1,Upper,7,527.76,1300
102891,Collatino,Flat,4,60,1,Ground floor,0,461.75,600
104013,Castelli Romani,Flat,2,55,0,Upper,3,196.01,550
105624,Prati,Flat,3,90,1,Mezzanine,"0.5",378.67,1200
103160,Cinecittà,Flat,2,70,1,Upper,2,333.44,700
103184,Prati,Flat,3,75,1,Upper,3,420.90,1300
103721,Cinecittà,Flat,2,60,0,Upper,3,403.44,550
104287,Cinecittà,Flat,2,70,0,Upper,1,494.08,800
102341,Collatino,Flat,2,70,1,Upper,6,216.01,750
104669,Prati,Flat,3,90,1,Upper,3,514.41,1500
102544,Infernetto,Flat,3,60,0,Upper,4,10.00,650
102634,Monte sacro,Flat,3,80,0,Upper,1,476.89,850
103416,Parioli,Flat,3,75,1,Upper,2,280.21,1150
102484,Parioli,Flat,3,90,0,Upper,3,576.04,1350
103752,Termini,Flat,2,60,1,Upper,3,388.16,1000
102035,Collatino,Flat,4,80,0,Upper,6,411.10,800
102717,Monte sacro,Flat,2,70,0,Upper,3,161.49,750
104679,Monte sacro,Flat,4,100,1,Upper,1,514.51,1000
105289,Montagnola,Flat,2,95,1,Upper,1,304.25,1100
104084,Parioli,Flat,2,35,1,Upper,1,275.69,650
103681,Castelli Romani,Flat,2,65,1,Ground floor,0,10.00,550
104247,Castelli Romani,Flat,3,65,0,Ground floor,0,64.50,500
103892,Cassia,Flat,3,60,1,Upper,2,416.10,950
103948,Portuense,Flat,3,70,1,Upper,2,345.54,850
102449,Termini,Flat,2,75,1,Upper,4,469.55,1100
103214,Parioli,Flat,4,125,1,Upper,2,971.42,1800
104489,Monti,Flat,3,55,1,Upper,1,270.03,900
104077,Prati,Flat,3,70,1,Ground floor,0,394.64,1100
105410,Termini,Flat,3,65,1,Upper,2,338.15,900
105965,Monte sacro,Flat,2,50,1,Upper,2,105.60,750
105716,Castelli Romani,Flat,4,75,1,Upper,1,287.26,450
103049,Castelli Romani,Flat,3,100,1,Ground floor,0,274.74,750
104741,Monti,Flat,2,55,1,Upper,4,484.87,1000
104591,Parioli,Flat,2,60,1,Upper,3,405.74,900
103146,Piazza Navona,Flat,2,50,0,Upper,1,682.16,1300
105021,Cinecittà,Flat,3,70,0,Ground floor,0,257.56,600
105454,Prati,Flat,3,95,1,Upper,5,540.65,1250
102489,Montagnola,Flat,4,125,1,Upper,4,617.32,1400
104510,Monte sacro,Flat,2,50,1,Ground floor,0,251.90,600
103123,Infernetto,Flat,2,50,1,Ground floor,0,29.90,500
104257,Ostia,Flat,2,75,1,Upper,4,379.52,700
103521,Parioli,Flat,3,85,1,Upper,3,348.01,1250
104435,Collatino,Flat,3,75,0,Upper,2,169.76,700
104897,Piazza Navona,Flat,2,60,1,Ground floor,0,449.71,1300
104167,Infernetto,Flat,4,70,0,Ground floor,0,360.79,700
105810,Parioli,Flat,4,135,1,Upper,3,1019.71,1700
102665,Ostia,Flat,3,65,1,Upper,2,289.43,800
103144,Parioli,Flat,3,55,1,Mezzanine,"0.5",544.49,900
105277,Prati,Flat,5,145,1,Upper,3,844.32,1900
105250,Monti,Flat,2,55,1,Ground floor,0,451.34,900
102539,Termini,Flat,2,50,1,Upper,5,223.99,900
105197,Portuense,Flat,2,65,0,Upper,1,380.30,1000
103305,Cinecittà,Flat,3,95,1,Upper,4,323.72,1100
105929,Cinecittà,Flat,4,105,1,Upper,5,236.67,950
103044,Piazza Navona,Flat,4,135,1,Upper,1,850.97,2200
105342,Monti,Flat,2,65,1,Upper,2,506.21,1000
103202,Collatino,Flat,2,35,1,Ground floor,0,294.87,450
103941,Castelli Romani,Flat,2,40,0,Mezzanine,"0.5",224.50,400
103786,Ostia,Flat,2,60,1,Ground floor,0,232.66,750
105787,Prati,Flat,3,80,1,Upper,1,374.85,1050
105006,Piazza Navona,Flat,5,130,1,Upper,4,1177.93,2450
103024,Cinecittà,Flat,2,55,0,Upper,2,141.73,650
103019,Piazza Navona,Flat,2,70,0,Upper,1,664.24,1600
102712,Castelli Romani,Villa,3,75,1,Upper,1,151.36,700
102211,Collatino,Flat,2,60,0,Upper,3,356.99,700
104038,Cinecittà,Flat,4,110,1,Upper,6,358.41,1250
104853,Collatino,Flat,3,75,1,Upper,6,370.42,850
105314,Collatino,Flat,2,65,1,Upper,3,350.32,800
105848,Marconi,Flat,4,120,0,Upper,6,421.09,1250
103112,Collatino,Flat,2,65,1,Upper,2,325.65,750
104142,Piazza Navona,Flat,3,90,1,Upper,1,888.16,1800
102598,Aventino,Flat,3,90,1,Upper,3,665.58,1500
104046,Piazza Navona,Flat,2,45,1,Ground floor,0,459.19,1200
105159,Collatino,Flat,2,45,1,Ground floor,0,202.40,650
103047,Piazza Navona,Flat,3,85,0,Upper,4,854.52,1800
103299,EUR,Flat,3,95,1,Upper,3,231.78,1200
102294,Infernetto,Flat,3,50,1,Ground floor,0,294.13,500
103960,Prati,Flat,3,65,1,Upper,2,310.48,1000
103670,Piazza Navona,Flat,4,105,1,Upper,1,890.22,2000
104426,Prati,Flat,3,100,1,Upper,4,558.30,1400
102412,Montagnola,Flat,3,90,1,Upper,5,270.29,1100
102488,Cinecittà,Flat,2,70,0,Upper,6,255.66,750
105595,Piazza Navona,Flat,2,60,1,Upper,4,376.04,1300
105772,Piazza Navona,Flat,2,60,1,Upper,3,339.99,1300
103221,Trastevere,Flat,4,130,1,Upper,1,712.32,1800
105337,Infernetto,Flat,2,60,1,Ground floor,0,370.75,450
105105,Parioli,Flat,3,80,0,Upper,1,751.85,1100
103346,Parioli,Flat,3,55,1,Ground floor,0,318.13,950
105977,Infernetto,Flat,3,100,1,Upper,1,338.80,750
105808,Cinecittà,Flat,5,110,1,Mezzanine,"0.5",227.91,1000
103062,Castelli Romani,Flat,3,85,1,Upper,2,167.64,800
104026,Castelli Romani,Flat,3,90,1,Upper,2,269.27,750
102775,Aventino,Flat,3,90,1,Ground floor,0,787.06,1550
105338,Piazza Navona,Flat,4,90,1,Upper,3,474.55,1700
102419,Collatino,Flat,2,60,1,Upper,5,126.79,700
104069,Castelli Romani,Flat,3,85,1,Upper,2,329.22,700
105882,Marconi,Penthouse,2,55,1,Upper,6,195.01,700
103053,Monte sacro,Flat,3,85,0,Upper,7,319.23,1000
102458,Cinecittà,Flat,3,75,1,Upper,2,262.12,850
103735,Trastevere,Flat,2,60,0,Upper,3,543.48,1050
102252,Cinecittà,Flat,3,80,1,Upper,5,342.00,850
102267,Trigoria,Flat,2,35,1,Ground floor,0,169.16,500
103326,Collatino,Flat,3,65,1,Upper,3,453.52,750
102625,Collatino,Flat,2,75,1,Upper,7,334.17,800
105559,Piazza Navona,Flat,3,90,1,Upper,2,801.84,1600
103458,Parioli,Flat,2,65,0,Upper,1,237.13,1150
105710,Prati,Flat,2,60,1,Upper,1,310.40,1250
103333,Cassia,Flat,2,45,1,Ground floor,0,469.91,650
102324,Monte sacro,Flat,2,70,0,Upper,7,257.77,800
102394,Monte sacro,Flat,2,50,1,Upper,3,65.50,650
104865,Ostia,Flat,2,65,1,Upper,3,314.90,850
105071,Parioli,Flat,3,75,1,Mezzanine,"0.5",483.63,1100
102850,Infernetto,Flat,4,75,0,Upper,1,358.25,750
103088,Castelli Romani,Flat,3,80,0,Upper,1,327.77,750
105675,Trastevere,Flat,2,45,1,Upper,1,314.21,900
105354,Piazza Navona,Flat,3,75,1,Upper,1,626.18,1500
105208,Cinecittà,Flat,3,70,0,Upper,1,78.47,600
105267,Parioli,Flat,2,70,1,Upper,2,278.29,1100
105636,Cinecittà,Flat,3,85,0,Upper,5,370.01,1000
104049,Prati,Flat,2,35,1,Upper,3,321.78,750
102445,Castelli Romani,Flat,2,50,0,Upper,1,344.81,400
102486,Termini,Flat,2,35,1,Upper,1,10.00,750
104527,Cinecittà,Flat,2,40,1,Ground floor,0,10.00,550
104500,Monte sacro,Flat,2,40,1,Ground floor,0,264.19,600
104840,Cinecittà,Flat,2,60,1,Ground floor,0,295.80,650
105399,Piazza Navona,Flat,2,65,1,Upper,5,556.33,1400
105820,Montagnola,Flat,2,75,1,Upper,7,332.68,800
102497,Parioli,Flat,2,50,0,Upper,1,340.85,950
103867,Trastevere,Flat,3,65,1,Upper,3,514.81,1200
103945,Portuense,Flat,2,70,1,Upper,2,259.35,750
105632,Trastevere,Flat,2,50,1,Ground floor,0,326.72,950
105083,Collatino,Flat,2,35,0,Upper,6,100.79,600
105681,Monti,Flat,3,65,1,Upper,2,394.41,1100
104646,Parioli,Flat,2,40,1,Ground floor,0,366.77,700
104308,Termini,Flat,3,60,0,Upper,1,543.56,900
104306,Castelli Romani,Flat,3,75,0,Upper,4,226.63,650
103256,Cinecittà,Flat,2,60,0,Upper,5,318.47,750
103374,EUR,Penthouse,2,45,1,Upper,5,297.52,750
104663,Parioli,Flat,2,85,1,Ground floor,0,308.45,1300
104882,Piazza Navona,Flat,3,110,1,Upper,2,998.62,2200
104474,Infernetto,Flat,3,80,0,Ground floor,0,263.41,700
102633,Testaccio,Flat,2,50,1,Upper,1,788.67,800
104737,Monte sacro,Flat,2,50,0,Ground floor,0,32.96,700
102258,Cassia,Flat,2,60,0,Upper,3,225.44,900
103493,Monte sacro,Flat,2,60,0,Ground floor,0,10.00,600
105363,Prati,Flat,2,60,0,Upper,1,300.15,950
102605,Trastevere,Flat,3,65,0,Upper,4,413.98,1200
103064,Castelli Romani,Flat,2,70,0,Upper,3,261.64,700
105773,Castelli Romani,Flat,2,50,1,Upper,3,352.32,400
102546,Parioli,Flat,5,115,0,Upper,2,724.28,1750
105822,Parioli,Flat,4,120,0,Upper,1,794.09,1900
102270,Monti,Flat,3,85,0,Upper,2,386.39,1450
102926,Cassia,Flat,2,60,1,Upper,2,178.69,800
103043,Termini,Flat,2,40,0,Upper,3,278.65,800
103610,Cassia,Flat,2,50,1,Ground floor,0,396.30,850
